member_id,congress,departure_date,destination,sponsor,document_id,document_url
F000462,116,2019-11-02,"Lilongwe, Malawi",Cooperative for Assistance and Relief Everywhere,500022592,https://disclosures-clerk.house.gov/gtimages/ST/2019/500022592.pdf
F000462,116,2019-11-02,"Mangochi, Malawi",Cooperative for Assistance and Relief Everywhere,500022592,https://disclosures-clerk.house.gov/gtimages/ST/2019/500022592.pdf
F000462,116,2019-11-02,"Zomba, Malawi",Cooperative for Assistance and Relief Everywhere,500022592,https://disclosures-clerk.house.gov/gtimages/ST/2019/500022592.pdf
F000462,116,2019-10-06,"Atlanta, GA",Global Health Council,500022301,https://disclosures-clerk.house.gov/gtimages/ST/2019/500022301.pdf
F000462,116,2019-10-06,"Atlanta, GA",Global Health Council,500022395,https://disclosures-clerk.house.gov/gtimages/ST/2019/500022395.pdf
F000462,116,2019-08-26,"Berkeley, CA",Society for Science at User Research Facilities,500022143,https://disclosures-clerk.house.gov/gtimages/ST/2019/500022143.pdf
F000462,116,2019-08-26,"Livermore, CA",Society for Science at User Research Facilities,500022143,https://disclosures-clerk.house.gov/gtimages/ST/2019/500022143.pdf
F000462,116,2019-08-26,"Palo Alto, CA",Society for Science at User Research Facilities,500022143,https://disclosures-clerk.house.gov/gtimages/ST/2019/500022143.pdf
F000462,116,2019-05-29,"Fort Lauderdale, FL",Florida Ports Council,500021398,https://disclosures-clerk.house.gov/gtimages/ST/2019/500021398.pdf
F000462,116,2019-05-18,"Richmond, VA",Pew Charitable Trusts,500021313,https://disclosures-clerk.house.gov/gtimages/ST/2019/500021313.pdf
F000462,115,2018-10-18,"New York, NY",United Nations Foundation,500020500,https://disclosures-clerk.house.gov/gtimages/ST/2018/500020500.pdf
F000462,115,2018-10-18,"New York, NY",United Nations Foundation,500020382,https://disclosures-clerk.house.gov/gtimages/ST/2018/500020382.pdf
F000462,115,2018-10-18,"New York, NY",United Nations Foundation,500020393,https://disclosures-clerk.house.gov/gtimages/ST/2018/500020393.pdf
F000462,115,2018-10-17,"Clewiston, FL","South Florida Agricultural Foundation, Inc.",500020564,https://disclosures-clerk.house.gov/gtimages/ST/2018/500020564.pdf
F000462,115,2018-10-17,"West Palm Beach, FL","South Florida Agricultural Foundation, Inc.",500020564,https://disclosures-clerk.house.gov/gtimages/ST/2018/500020564.pdf
L000559,116,2019-08-07,"Las Vegas, NV",Woodrow Wilson International Center for Scholars,500021850,https://disclosures-clerk.house.gov/gtimages/MT/2019/500021850.pdf
L000559,116,2019-08-07,"Las Vegas, NV",Woodrow Wilson International Center for Scholars,500021851,https://disclosures-clerk.house.gov/gtimages/ST/2019/500021851.pdf
L000559,115,2018-10-18,"New York, NY",United Nations Foundation,500020377,https://disclosures-clerk.house.gov/gtimages/ST/2018/500020377.pdf
L000559,115,2018-08-04,"Bangkok, Thailand",United Nations Foundation; Bill and Melinda Gates Foundation,500020119,https://disclosures-clerk.house.gov/gtimages/ST/2018/500020119.pdf
L000559,115,2018-08-04,"Dhaka, Bangladesh",United Nations Foundation; Bill and Melinda Gates Foundation,500020119,https://disclosures-clerk.house.gov/gtimages/ST/2018/500020119.pdf
L000559,115,2017-07-28,"Las Vegas, NV",Atlantic Council of the United States,500017887,https://disclosures-clerk.house.gov/gtimages/MT/2017/500017887.pdf
L000559,114,2016-05-28,"Okinawa, Japan",U.S. Association of Former Members of Congress; Sasakawa Peace Foundation USA,500016077,https://disclosures-clerk.house.gov/gtimages/ST/2016/500016077.pdf
L000559,114,2016-05-28,"Tokyo, Japan",U.S. Association of Former Members of Congress; Sasakawa Peace Foundation USA,500016077,https://disclosures-clerk.house.gov/gtimages/ST/2016/500016077.pdf
L000559,114,2016-05-05,"Redmond, CA",Microsoft,500015668,https://disclosures-clerk.house.gov/gtimages/ST/2016/500015668.pdf
L000559,114,2016-04-24,"Nashville, TN",National Foster Youth Institute,500015639,https://disclosures-clerk.house.gov/gtimages/ST/2016/500015639.pdf
L000559,114,2015-10-29,"Nashville, TN",Caring Institute,500014784,https://disclosures-clerk.house.gov/gtimages/MT/2015/500014784.pdf
L000559,114,2015-10-15,"Boston, MA",BSA | Business Software Alliance,500014691,https://disclosures-clerk.house.gov/gtimages/ST/2015/500014691.pdf
L000559,114,2015-10-09,"Berlin, Germany",German Marshall Fund of the United States; Robert Bosch Stiftung,500014724,https://disclosures-clerk.house.gov/gtimages/ST/2015/500014724.pdf
L000559,114,2015-06-28,"Ft. McMurray, Canada",Woodrow Wilson International Center for Scholars,500014286,https://disclosures-clerk.house.gov/gtimages/ST/2015/500014286.pdf
L000559,114,2015-06-28,"Montreal, Canada",Woodrow Wilson International Center for Scholars,500014286,https://disclosures-clerk.house.gov/gtimages/ST/2015/500014286.pdf
L000559,114,2015-06-28,"Vancouver, Canada",Woodrow Wilson International Center for Scholars,500014286,https://disclosures-clerk.house.gov/gtimages/ST/2015/500014286.pdf
L000559,114,2015-05-16,"Warrenton, VA","Partnership for a Secure America, Carnegie Coporation of New York",500013827,https://disclosures-clerk.house.gov/gtimages/ST/2015/500013827.pdf
L000559,113,2014-03-15,"HaGoshrim, Israel",American Israel Education Foundation (AIEF),500011468,https://disclosures-clerk.house.gov/gtimages/ST/2014/500011468.pdf
L000559,113,2014-03-15,"Jerusalem, Israel",American Israel Education Foundation (AIEF),500011468,https://disclosures-clerk.house.gov/gtimages/ST/2014/500011468.pdf
L000559,113,2014-03-15,"Tel Aviv, Israel",American Israel Education Foundation (AIEF),500011468,https://disclosures-clerk.house.gov/gtimages/ST/2014/500011468.pdf
G000583,117,2022-06-26,"Tel Aviv, Israel",American Israel Education Foundation,500024962,https://disclosures-clerk.house.gov/gtimages/MT/2022/500024962.pdf
G000583,117,2022-03-11,"Middleburg, VA",Center Forward,500024177,https://disclosures-clerk.house.gov/gtimages/ST/2022/500024177.pdf
G000583,116,2019-03-08,"Sea Island, GA",American Enterprise Insititute,500020961,https://disclosures-clerk.house.gov/gtimages/MT/2019/500020961.pdf
G000583,115,2018-11-07,"Paris, France",Ripon Society and the Franklin Center for Global Policy Exchange,500020524,https://disclosures-clerk.house.gov/gtimages/MT/2018/500020524.pdf
G000583,115,2018-08-30,"Franklin, VA",American Forest and Paper Association; International Paper,500020240,https://disclosures-clerk.house.gov/gtimages/ST/2018/500020240.pdf
G000583,115,2018-08-30,"Franklin, VA",American Forest and Paper Association; International Paper,500020245,https://disclosures-clerk.house.gov/gtimages/ST/2018/500020245.pdf
G000583,115,2018-05-26,"Jerusalem, Israel",American Israel Education Foundation,500019899,https://disclosures-clerk.house.gov/gtimages/ST/2018/500019899.pdf
G000583,115,2018-05-26,"Tel Aviv, Israel",American Israel Education Foundation,500019899,https://disclosures-clerk.house.gov/gtimages/ST/2018/500019899.pdf
G000583,115,2018-04-13,"Middleburg, VA",Center Forward,500019314,https://disclosures-clerk.house.gov/gtimages/ST/2018/500019314.pdf
G000583,115,2018-04-13,"Middleburg, VA",Center Forward,500019359,https://disclosures-clerk.house.gov/gtimages/ST/2018/500019359.pdf
G000583,115,2017-10-07,"Philadelphia, PA",Pew Charitable Trusts,500018358,https://disclosures-clerk.house.gov/gtimages/ST/2017/500018358.pdf
G000583,115,2017-08-02,"Jerusalem, Israel",American Israel Education Foundation,500017969,https://disclosures-clerk.house.gov/gtimages/MT/2017/500017969.pdf
G000583,115,2017-08-02,"Tel Aviv, Israel",American Israel Education Foundation,500017969,https://disclosures-clerk.house.gov/gtimages/MT/2017/500017969.pdf
G000583,115,2017-08-02,"Tiberias, Israel",American Israel Education Foundation,500017969,https://disclosures-clerk.house.gov/gtimages/MT/2017/500017969.pdf
M001157,118,2023-10-07,Zambia,International Republican Institute,500027174,https://disclosures-clerk.house.gov/gtimages/ST/2023/500027174.pdf
M001157,118,2023-08-27,"Vilnius, Lithuania","Atlantic Council of the United States, Inc.'s Eurasia Center",500027045,https://disclosures-clerk.house.gov/gtimages/ST/2023/500027045.pdf
M001157,118,2023-08-27,"Warsaw, Poland","Atlantic Council of the United States, Inc.'s Eurasia Center",500027045,https://disclosures-clerk.house.gov/gtimages/ST/2023/500027045.pdf
M001157,118,2023-08-27,Lithuania,"Atlantic Council of the United States, Inc.",500027045,https://disclosures-clerk.house.gov/gtimages/ST/2023/500027045.pdf
M001157,118,2023-08-27,Poland,"Atlantic Council of the United States, Inc.",500027045,https://disclosures-clerk.house.gov/gtimages/ST/2023/500027045.pdf
M001157,118,2023-08-23,"Boston, MA",Center Forward,500027004,https://disclosures-clerk.house.gov/gtimages/ST/2023/500027004.pdf
M001157,118,2023-08-07,"Stanford, CA",Stanford University,500026777,https://disclosures-clerk.house.gov/gtimages/ST/2023/500026777.pdf
M001157,118,2023-08-02,"Tel Aviv, Israel",Foundation for Defense of Democracies,500026740,https://disclosures-clerk.house.gov/gtimages/ST/2023/500026740.pdf
M001157,118,2023-06-10,"Leesburg, VA",Partnership for a Secure America and Carnegie Corporation of New York,500026545,https://disclosures-clerk.house.gov/gtimages/ST/2023/500026545.pdf
M001157,118,2023-06-10,"Leesburg, VA",Partnership for a Secure America and Carnegie Corporation of New York,500026511,https://disclosures-clerk.house.gov/gtimages/ST/2023/500026511.pdf
M001157,118,2023-05-27,Israel,American Israel Education Foundation,500026513,https://disclosures-clerk.house.gov/gtimages/ST/2023/500026513.pdf
M001157,117,2022-09-03,"Tel Aviv, Israel",American Israel Education Foundation,500025311,https://disclosures-clerk.house.gov/gtimages/ST/2022/500025311.pdf
M001157,117,2022-08-08,"Stanford, CA",Stanford University,500025102,https://disclosures-clerk.house.gov/gtimages/ST/2022/500025102.pdf
M001157,117,2022-08-07,"Quito, Ecuador","Cooperative for Assistance and Relief Everywhere, Inc.",500025101,https://disclosures-clerk.house.gov/gtimages/ST/2022/500025101.pdf
M001157,117,2022-08-03,"Nairobi, Kenya",International Republican Institute & National Democratic Institute,500025125,https://disclosures-clerk.house.gov/gtimages/ST/2022/500025125.pdf
M001157,117,2022-06-25,Israel,American Israel Education Foundation,500024987,https://disclosures-clerk.house.gov/gtimages/ST/2022/500024987.pdf
M001157,117,2022-04-09,Uzbekistan,United Nations Foundation,500024246,https://disclosures-clerk.house.gov/gtimages/ST/2022/500024246.pdf
M001157,117,2022-03-21,Denmark,United Nations Foundation and Eleanor Crook Foundation,500024232,https://disclosures-clerk.house.gov/gtimages/ST/2022/500024232.pdf
M001157,117,2022-03-21,Kenya,United Nations Foundation and Eleanor Crook Foundation,500024232,https://disclosures-clerk.house.gov/gtimages/ST/2022/500024232.pdf
M001157,117,2022-02-18,Israel,American Israel Education Foundation,500024868,https://disclosures-clerk.house.gov/gtimages/MT/2022/500024868.pdf
M001180,117,2022-10-11,"Richmond, VA",Heritage Foundation,500025468,https://disclosures-clerk.house.gov/gtimages/ST/2022/500025468.pdf
M001180,117,2022-06-01,"Williamsburg, VA",Congressional Institute,500024685,https://disclosures-clerk.house.gov/gtimages/ST/2022/500024685.pdf
M001180,117,2021-09-18,"Philadelphia, PA",Republican Main Street Partnership,500023460,https://disclosures-clerk.house.gov/gtimages/ST/2021/500023460.pdf
M001180,117,2021-08-27,"Albany, NY",Bipartisan Policy Center,500023392,https://disclosures-clerk.house.gov/gtimages/MT/2021/500023392.pdf
M001180,117,2021-08-27,"Albany, NY",Bipartisan Policy Center,500023394,https://disclosures-clerk.house.gov/gtimages/ST/2021/500023394.pdf
M001180,117,2021-08-27,"Amsterdam, NY",Bipartisan Policy Center,500023394,https://disclosures-clerk.house.gov/gtimages/ST/2021/500023394.pdf
M001180,117,2021-08-27,"Albany, NY",Bipartisan Policy Center,500023409,https://disclosures-clerk.house.gov/gtimages/ST/2021/500023409.pdf
M001180,117,2021-08-27,"Amsterdam, NY",Bipartisan Policy Center,500023409,https://disclosures-clerk.house.gov/gtimages/ST/2021/500023409.pdf
M001180,117,2021-06-17,"Cambridge, MD",Congressional Institute,500023235,https://disclosures-clerk.house.gov/gtimages/ST/2021/500023235.pdf
M001180,116,2020-02-19,"White Sulpher Springs, WV",Congressional Institute,500023014,https://disclosures-clerk.house.gov/gtimages/ST/2020/500023014.pdf
M001180,116,2019-10-31,"San Juan, PR",Republican Main Street Partnership,500022448,https://disclosures-clerk.house.gov/gtimages/MT/2019/500022448.pdf
M001180,116,2019-08-27,"Philadelphia, PA",FHLBank of Pittsburgh,500022132,https://disclosures-clerk.house.gov/gtimages/ST/2019/500022132.pdf
M001180,116,2019-06-05,"Hot Springs, VA",Congressional Institute,500021559,https://disclosures-clerk.house.gov/gtimages/ST/2019/500021559.pdf
M001180,116,2019-06-05,"Hot Springs, VA",Congressional Institute,500021571,https://disclosures-clerk.house.gov/gtimages/ST/2019/500021571.pdf
M001180,116,2019-05-27,"Prague, Czech Republic",Aspen Institute; Carnegie Corporation of New York; Henry Luce Foundation; Rockefeller Brothers Fund;,500021483,https://disclosures-clerk.house.gov/gtimages/MT/2019/500021483.pdf
M001180,116,2019-05-27,"Prague, Czech Republic",Aspen Institute; Carnegie Corportation of New York; Henry Luce Foundation; Democracy Fund; Rockefell,500021735,https://disclosures-clerk.house.gov/gtimages/MT/2019/500021735.pdf
M001180,116,2019-05-02,"Baltimore, MD",Congressional Institute,500021115,https://disclosures-clerk.house.gov/gtimages/ST/2019/500021115.pdf
M001180,116,2019-04-24,"Cambridge, MA","Massachusetts Insititute of Technology; ClearPath, Inc.",500021003,https://disclosures-clerk.house.gov/gtimages/ST/2019/500021003.pdf
M001180,116,2019-04-13,"London, England",Global Women's Innovation Network,500020929,https://disclosures-clerk.house.gov/gtimages/ST/2019/500020929.pdf
M001180,116,2019-04-07,"Las Vegas, NV",National Association of Broadcasters,500020924,https://disclosures-clerk.house.gov/gtimages/ST/2019/500020924.pdf
P000197,117,2022-10-26,"Miami, FL",National Association of Counties,500025563,https://disclosures-clerk.house.gov/gtimages/ST/2022/500025563.pdf
P000197,117,2022-10-09,"Seattle, WA",American Public Transportation Association,500025431,https://disclosures-clerk.house.gov/gtimages/ST/2022/500025431.pdf
P000197,117,2022-10-09,"Seattle, WA",American Public Transportation Association,500025432,https://disclosures-clerk.house.gov/gtimages/ST/2022/500025432.pdf
P000197,117,2022-09-07,"San Francisco, CA",Global Women's Innovation Network,500025293,https://disclosures-clerk.house.gov/gtimages/ST/2022/500025293.pdf
P000197,117,2021-10-29,"Warrenton, VA",Faith and Law Project,500023846,https://disclosures-clerk.house.gov/gtimages/ST/2021/500023846.pdf
P000197,117,2021-10-15,"Philadelphia, PA","Pew Charitable Trusts, Democracy Fund, and William and Flora Hewlett Foundation",500023676,https://disclosures-clerk.house.gov/gtimages/ST/2021/500023676.pdf
P000197,116,2019-10-14,"New York, NY",American Public Transportation Association,500022384,https://disclosures-clerk.house.gov/gtimages/ST/2019/500022384.pdf
P000197,116,2019-10-02,"Charlotte, NC",Aspen Institute,500022596,https://disclosures-clerk.house.gov/gtimages/ST/2019/500022596.pdf
P000197,116,2019-08-12,"Monterey, CA",Panetta Institute for Public Policy,500021900,https://disclosures-clerk.house.gov/gtimages/ST/2019/500021900.pdf
P000197,116,2019-05-18,"Richmond, VA",Pew Charitable Trusts; William and Flora Hewlett Foundation; Democracy Fund,500021267,https://disclosures-clerk.house.gov/gtimages/ST/2019/500021267.pdf
P000197,116,2019-03-18,"Trenton, NJ",Casey Family Programs,500022048,https://disclosures-clerk.house.gov/gtimages/ST/2019/500022048.pdf
P000197,116,2019-01-07,"Las Vegas, NV",Consumer Technology Association,500020647,https://disclosures-clerk.house.gov/gtimages/ST/2019/500020647.pdf
P000197,115,2018-12-04,"Cambridge, MA",Harvard University - Institute of Politics,500020598,https://disclosures-clerk.house.gov/gtimages/ST/2018/500020598.pdf
P000197,115,2018-12-04,"Cambridge, MA",Harvard University - Instutute of Politics,500020600,https://disclosures-clerk.house.gov/gtimages/ST/2018/500020600.pdf
P000197,115,2018-10-22,"Emeryville, CA","Software Education Foundation d.b.a. Software.org: the BSA Foundation (""Software.org"")",500020582,https://disclosures-clerk.house.gov/gtimages/ST/2018/500020582.pdf
P000197,115,2018-10-22,"Sunnyvale, CA","Software Education Foundation d.b.a. Software.org: the BSA Foundation (""Software.org"")",500020582,https://disclosures-clerk.house.gov/gtimages/ST/2018/500020582.pdf
P000197,115,2018-08-01,"New York, NY",Bertelsmann Foundation,500020052,https://disclosures-clerk.house.gov/gtimages/ST/2018/500020052.pdf
P000197,115,2018-05-10,"Havana, Cuba",Center for Democracy in the Americas,500019582,https://disclosures-clerk.house.gov/gtimages/ST/2018/500019582.pdf
P000197,115,2018-05-10,"Miami, FL",Center for Democracy in the Americas,500019582,https://disclosures-clerk.house.gov/gtimages/ST/2018/500019582.pdf
