member_id,member_name,member_begin_date,congress,chamber,committee_id
S001181,Jeanne Shaheen,,117,senate,SSAP
M000934,Jerry Moran,,117,senate,SSAP
M001176,Jeff Merkley,,117,senate,SSAP
H001061,John Hoeven,,117,senate,SSAP
C001088,Christopher A. Coons,,117,senate,SSAP
B001236,John Boozman,,117,senate,SSAP
S001194,Brian Schatz,,117,senate,SSAP
C001047,Shelley Moore Capito,,117,senate,SSAP
B001230,Tammy Baldwin,,117,senate,SSAP
K000393,John Kennedy,,117,senate,SSAP
M001169,Christopher S. Murphy,,117,senate,SSAP
H001079,Cindy Hyde-Smith,,117,senate,SSAP
M001183,Joe Manchin III,,117,senate,SSAP
B001310,Mike Braun,,117,senate,SSAP
V000128,Chris Van Hollen,,117,senate,SSAP
H000601,Bill Hagerty,,117,senate,SSAP
H001046,Martin Heinrich,,117,senate,SSAP
R000595,Marco Rubio,,117,senate,SSAP
R000122,Jack Reed,,117,senate,SSAS
I000024,James M. Inhofe,,117,senate,SSAS
S001181,Jeanne Shaheen,,117,senate,SSAS
W000437,Roger Wicker,,117,senate,SSAS
G000555,Kirsten E. Gillibrand,,117,senate,SSAS
F000463,Deb Fischer,,117,senate,SSAS
B001277,Richard Blumenthal,,117,senate,SSAS
C001095,Tom Cotton,,117,senate,SSAS
H001042,Mazie K. Hirono,,117,senate,SSAS
R000605,Mike Rounds,,117,senate,SSAS
K000384,Tim Kaine,,117,senate,SSAS
E000295,Joni Ernst,,117,senate,SSAS
K000383,Angus King,,117,senate,SSAS
T000476,Thom Tillis,,117,senate,SSAS
W000817,Elizabeth Warren,,117,senate,SSAS
S001198,Dan Sullivan,,117,senate,SSAS
P000595,Gary Peters,,117,senate,SSAS
C001096,Kevin Cramer,,117,senate,SSAS
M001183,Joe Manchin III,,117,senate,SSAS
S001217,Rick Scott,,117,senate,SSAS
D000622,Tammy Duckworth,,117,senate,SSAS
B001243,Marsha Blackburn,,117,senate,SSAS
R000608,Jacky Rosen,,117,senate,SSAS
H001089,Joshua Hawley,,117,senate,SSAS
K000377,Mark Kelly,,117,senate,SSAS
T000278,Tommy Tuberville,,117,senate,SSAS
B000944,Sherrod Brown,,117,senate,SSBK
T000461,Patrick J. Toomey,,117,senate,SSBK
R000122,Jack Reed,,117,senate,SSBK
S000320,Richard C. Shelby,,117,senate,SSBK
M000639,Robert Menendez,,117,senate,SSBK
C000880,Michael D. Crapo,,117,senate,SSBK
T000464,Jon Tester,,117,senate,SSBK
S001184,Tim Scott,,117,senate,SSBK
W000805,Mark Warner,,117,senate,SSBK
R000605,Mike Rounds,,117,senate,SSBK
W000817,Elizabeth Warren,,117,senate,SSBK
T000476,Thom Tillis,,117,senate,SSBK
V000128,Chris Van Hollen,,117,senate,SSBK
K000393,John Kennedy,,117,senate,SSBK
C001113,Catherine Cortez Masto,,117,senate,SSBK
H000601,Bill Hagerty,,117,senate,SSBK
S001203,Tina Smith,,117,senate,SSBK
L000571,Cynthia M. Lummis,,117,senate,SSBK
M000934,Jerry Moran,,117,senate,SSBK
O000174,Jon Ossoff,,117,senate,SSBK
C001096,Kevin Cramer,,117,senate,SSBK
W000790,Raphael Warnock,,117,senate,SSBK
D000618,Steve Daines,,117,senate,SSBK
C000127,Maria Cantwell,,117,senate,SSCM
W000437,Roger Wicker,,117,senate,SSCM
K000367,Amy Klobuchar,,117,senate,SSCM
T000250,John Thune,,117,senate,SSCM
B001277,Richard Blumenthal,,117,senate,SSCM
B000575,Roy Blunt,,117,senate,SSCM
S001194,Brian Schatz,,117,senate,SSCM
C001098,Ted Cruz,,117,senate,SSCM
M000133,Edward J. Markey,,117,senate,SSCM
F000463,Deb Fischer,,117,senate,SSCM
P000595,Gary Peters,,117,senate,SSCM
M000934,Jerry Moran,,117,senate,SSCM
B001230,Tammy Baldwin,,117,senate,SSCM
S001198,Dan Sullivan,,117,senate,SSCM
D000622,Tammy Duckworth,,117,senate,SSCM
B001243,Marsha Blackburn,,117,senate,SSCM
T000464,Jon Tester,,117,senate,SSCM
Y000064,Todd Young,,117,senate,SSCM
L000577,Mike Lee,,117,senate,SSCM
R000608,Jacky Rosen,,117,senate,SSCM
J000293,Ron Johnson,,117,senate,SSCM
L000570,Ben Ray Luján,,117,senate,SSCM
C001047,Shelley Moore Capito,,117,senate,SSCM
H000273,John Hickenlooper,,117,senate,SSCM
S001217,Rick Scott,,117,senate,SSCM
W000790,Raphael Warnock,,117,senate,SSCM
L000571,Cynthia M. Lummis,,117,senate,SSCM
M001183,Joe Manchin III,,117,senate,SSEG
B001261,John Barrasso,,117,senate,SSEG
W000779,Ron Wyden,,117,senate,SSEG
R000584,Jim Risch,,117,senate,SSEG
C000127,Maria Cantwell,,117,senate,SSEG
L000577,Mike Lee,,117,senate,SSEG
S000033,Bernard Sanders,,117,senate,SSEG
D000618,Steve Daines,,117,senate,SSEG
H001046,Martin Heinrich,,117,senate,SSEG
M001153,Lisa Murkowski,,117,senate,SSEG
H001042,Mazie K. Hirono,,117,senate,SSEG
H001061,John Hoeven,,117,senate,SSEG
K000383,Angus King,,117,senate,SSEG
L000575,James Lankford,,117,senate,SSEG
C001113,Catherine Cortez Masto,,117,senate,SSEG
C001075,Bill Cassidy,,117,senate,SSEG
K000377,Mark Kelly,,117,senate,SSEG
H001079,Cindy Hyde-Smith,,117,senate,SSEG
H000273,John Hickenlooper,,117,senate,SSEG
M001198,Roger Marshall,,117,senate,SSEG
C000174,Thomas R. Carper,,117,senate,SSEV
C001047,Shelley Moore Capito,,117,senate,SSEV
C000141,Benjamin L. Cardin,,117,senate,SSEV
I000024,James M. Inhofe,,117,senate,SSEV
S000033,Bernard Sanders,,117,senate,SSEV
C001096,Kevin Cramer,,117,senate,SSEV
W000802,Sheldon Whitehouse,,117,senate,SSEV
L000571,Cynthia M. Lummis,,117,senate,SSEV
M001176,Jeff Merkley,,117,senate,SSEV
S000320,Richard C. Shelby,,117,senate,SSEV
M000133,Edward J. Markey,,117,senate,SSEV
B001236,John Boozman,,117,senate,SSEV
D000622,Tammy Duckworth,,117,senate,SSEV
W000437,Roger Wicker,,117,senate,SSEV
S000770,Debbie Stabenow,,117,senate,SSEV
S001198,Dan Sullivan,,117,senate,SSEV
K000377,Mark Kelly,,117,senate,SSEV
E000295,Joni Ernst,,117,senate,SSEV
P000145,Alex Padilla,,117,senate,SSEV
G000359,Lindsey Graham,,117,senate,SSEV
W000779,Ron Wyden,,117,senate,SSFI
C000880,Michael D. Crapo,,117,senate,SSFI
S000770,Debbie Stabenow,,117,senate,SSFI
G000386,Charles E. Grassley,,117,senate,SSFI
C000127,Maria Cantwell,,117,senate,SSFI
C001056,John Cornyn,,117,senate,SSFI
M000639,Robert Menendez,,117,senate,SSFI
T000250,John Thune,,117,senate,SSFI
C000174,Thomas R. Carper,,117,senate,SSFI
B001135,Richard M. Burr,,117,senate,SSFI
C000141,Benjamin L. Cardin,,117,senate,SSFI
P000449,Rob Portman,,117,senate,SSFI
B000944,Sherrod Brown,,117,senate,SSFI
T000461,Patrick J. Toomey,,117,senate,SSFI
B001267,Michael Bennet,,117,senate,SSFI
S001184,Tim Scott,,117,senate,SSFI
C001070,Bob Casey,,117,senate,SSFI
C001075,Bill Cassidy,,117,senate,SSFI
W000805,Mark Warner,,117,senate,SSFI
L000575,James Lankford,,117,senate,SSFI
W000802,Sheldon Whitehouse,,117,senate,SSFI
D000618,Steve Daines,,117,senate,SSFI
H001076,Margaret Hassan,,117,senate,SSFI
Y000064,Todd Young,,117,senate,SSFI
C001113,Catherine Cortez Masto,,117,senate,SSFI
S001197,Ben Sasse,,117,senate,SSFI
W000817,Elizabeth Warren,,117,senate,SSFI
B001261,John Barrasso,,117,senate,SSFI
M000639,Robert Menendez,,117,senate,SSFR
R000584,Jim Risch,,117,senate,SSFR
C000141,Benjamin L. Cardin,,117,senate,SSFR
R000595,Marco Rubio,,117,senate,SSFR
J000293,Ron Johnson,,117,senate,SSFR
S001181,Jeanne Shaheen,,117,senate,SSFR
R000615,Mitt Romney,,117,senate,SSFR
C001088,Christopher A. Coons,,117,senate,SSFR
P000449,Rob Portman,,117,senate,SSFR
M001169,Christopher S. Murphy,,117,senate,SSFR
P000603,Rand Paul,,117,senate,SSFR
K000384,Tim Kaine,,117,senate,SSFR
Y000064,Todd Young,,117,senate,SSFR
M000133,Edward J. Markey,,117,senate,SSFR
B001261,John Barrasso,,117,senate,SSFR
M001176,Jeff Merkley,,117,senate,SSFR
C001098,Ted Cruz,,117,senate,SSFR
B001288,Cory Booker,,117,senate,SSFR
R000605,Mike Rounds,,117,senate,SSFR
S001194,Brian Schatz,,117,senate,SSFR
H000601,Bill Hagerty,,117,senate,SSFR
V000128,Chris Van Hollen,,117,senate,SSFR
M001111,Patty Murray,,117,senate,SSHR
B001135,Richard M. Burr,,117,senate,SSHR
S000033,Bernard Sanders,,117,senate,SSHR
P000603,Rand Paul,,117,senate,SSHR
C001070,Bob Casey,,117,senate,SSHR
C001035,Susan Collins,,117,senate,SSHR
B001230,Tammy Baldwin,,117,senate,SSHR
C001075,Bill Cassidy,,117,senate,SSHR
M001169,Christopher S. Murphy,,117,senate,SSHR
M001153,Lisa Murkowski,,117,senate,SSHR
K000384,Tim Kaine,,117,senate,SSHR
B001310,Mike Braun,,117,senate,SSHR
H001076,Margaret Hassan,,117,senate,SSHR
M001198,Roger Marshall,,117,senate,SSHR
S001203,Tina Smith,,117,senate,SSHR
S001184,Tim Scott,,117,senate,SSHR
R000608,Jacky Rosen,,117,senate,SSHR
R000615,Mitt Romney,,117,senate,SSHR
L000570,Ben Ray Luján,,117,senate,SSHR
T000278,Tommy Tuberville,,117,senate,SSHR
H000273,John Hickenlooper,,117,senate,SSHR
M000934,Jerry Moran,,117,senate,SSHR
P000595,Gary Peters,,117,senate,SSGA
P000449,Rob Portman,,117,senate,SSGA
C000174,Thomas R. Carper,,117,senate,SSGA
J000293,Ron Johnson,,117,senate,SSGA
H001076,Margaret Hassan,,117,senate,SSGA
P000603,Rand Paul,,117,senate,SSGA
L000575,James Lankford,,117,senate,SSGA
R000608,Jacky Rosen,,117,senate,SSGA
R000615,Mitt Romney,,117,senate,SSGA
P000145,Alex Padilla,,117,senate,SSGA
S001217,Rick Scott,,117,senate,SSGA
O000174,Jon Ossoff,,117,senate,SSGA
H001089,Joshua Hawley,,117,senate,SSGA
S001194,Brian Schatz,,117,senate,SLIA
M001153,Lisa Murkowski,,117,senate,SLIA
C000127,Maria Cantwell,,117,senate,SLIA
H001061,John Hoeven,,117,senate,SLIA
T000464,Jon Tester,,117,senate,SLIA
L000575,James Lankford,,117,senate,SLIA
C001113,Catherine Cortez Masto,,117,senate,SLIA
D000618,Steve Daines,,117,senate,SLIA
S001203,Tina Smith,,117,senate,SLIA
R000605,Mike Rounds,,117,senate,SLIA
L000570,Ben Ray Luján,,117,senate,SLIA
M000934,Jerry Moran,,117,senate,SLIA
K000367,Amy Klobuchar,,117,senate,SSRA
B000575,Roy Blunt,,117,senate,SSRA
F000062,Dianne Feinstein,,117,senate,SSRA
M000355,Mitch McConnell,,117,senate,SSRA
S000148,Charles E. Schumer,,117,senate,SSRA
S000320,Richard C. Shelby,,117,senate,SSRA
W000805,Mark Warner,,117,senate,SSRA
C001098,Ted Cruz,,117,senate,SSRA
L000174,Patrick J. Leahy,,117,senate,SSRA
C001047,Shelley Moore Capito,,117,senate,SSRA
K000383,Angus King,,117,senate,SSRA
W000437,Roger Wicker,,117,senate,SSRA
M001176,Jeff Merkley,,117,senate,SSRA
F000463,Deb Fischer,,117,senate,SSRA
P000145,Alex Padilla,,117,senate,SSRA
H001079,Cindy Hyde-Smith,,117,senate,SSRA
O000174,Jon Ossoff,,117,senate,SSRA
H000601,Bill Hagerty,,117,senate,SSRA
C000141,Benjamin L. Cardin,,117,senate,SSSB
P000603,Rand Paul,,117,senate,SSSB
C000127,Maria Cantwell,,117,senate,SSSB
R000595,Marco Rubio,,117,senate,SSSB
S001181,Jeanne Shaheen,,117,senate,SSSB
R000584,Jim Risch,,117,senate,SSSB
M000133,Edward J. Markey,,117,senate,SSSB
S001184,Tim Scott,,117,senate,SSSB
B001288,Cory Booker,,117,senate,SSSB
E000295,Joni Ernst,,117,senate,SSSB
C001088,Christopher A. Coons,,117,senate,SSSB
I000024,James M. Inhofe,,117,senate,SSSB
H001042,Mazie K. Hirono,,117,senate,SSSB
Y000064,Todd Young,,117,senate,SSSB
D000622,Tammy Duckworth,,117,senate,SSSB
K000393,John Kennedy,,117,senate,SSSB
R000608,Jacky Rosen,,117,senate,SSSB
H001089,Joshua Hawley,,117,senate,SSSB
H000273,John Hickenlooper,,117,senate,SSSB
M001198,Roger Marshall,,117,senate,SSSB
S000033,Bernard Sanders,,117,senate,SSBU
G000359,Lindsey Graham,,117,senate,SSBU
M001111,Patty Murray,,117,senate,SSBU
G000386,Charles E. Grassley,,117,senate,SSBU
W000779,Ron Wyden,,117,senate,SSBU
C000880,Michael D. Crapo,,117,senate,SSBU
S000770,Debbie Stabenow,,117,senate,SSBU
T000461,Patrick J. Toomey,,117,senate,SSBU
W000802,Sheldon Whitehouse,,117,senate,SSBU
J000293,Ron Johnson,,117,senate,SSBU
W000805,Mark Warner,,117,senate,SSBU
B001310,Mike Braun,,117,senate,SSBU
M001176,Jeff Merkley,,117,senate,SSBU
S001217,Rick Scott,,117,senate,SSBU
K000384,Tim Kaine,,117,senate,SSBU
S001197,Ben Sasse,,117,senate,SSBU
V000128,Chris Van Hollen,,117,senate,SSBU
R000615,Mitt Romney,,117,senate,SSBU
L000570,Ben Ray Luján,,117,senate,SSBU
K000393,John Kennedy,,117,senate,SSBU
P000145,Alex Padilla,,117,senate,SSBU
C001096,Kevin Cramer,,117,senate,SSBU
D000563,Richard J. Durbin,,117,senate,SSJU
G000386,Charles E. Grassley,,117,senate,SSJU
L000174,Patrick J. Leahy,,117,senate,SSJU
G000359,Lindsey Graham,,117,senate,SSJU
F000062,Dianne Feinstein,,117,senate,SSJU
C001056,John Cornyn,,117,senate,SSJU
W000802,Sheldon Whitehouse,,117,senate,SSJU
L000577,Mike Lee,,117,senate,SSJU
K000367,Amy Klobuchar,,117,senate,SSJU
C001098,Ted Cruz,,117,senate,SSJU
C001088,Christopher A. Coons,,117,senate,SSJU
S001197,Ben Sasse,,117,senate,SSJU
B001277,Richard Blumenthal,,117,senate,SSJU
H001089,Joshua Hawley,,117,senate,SSJU
H001042,Mazie K. Hirono,,117,senate,SSJU
C001095,Tom Cotton,,117,senate,SSJU
B001288,Cory Booker,,117,senate,SSJU
K000393,John Kennedy,,117,senate,SSJU
P000145,Alex Padilla,,117,senate,SSJU
T000476,Thom Tillis,,117,senate,SSJU
O000174,Jon Ossoff,,117,senate,SSJU
B001243,Marsha Blackburn,,117,senate,SSJU
T000464,Jon Tester,,117,senate,SSVA
M000934,Jerry Moran,,117,senate,SSVA
M001111,Patty Murray,,117,senate,SSVA
B001236,John Boozman,,117,senate,SSVA
S000033,Bernard Sanders,,117,senate,SSVA
C001075,Bill Cassidy,,117,senate,SSVA
B000944,Sherrod Brown,,117,senate,SSVA
R000605,Mike Rounds,,117,senate,SSVA
B001277,Richard Blumenthal,,117,senate,SSVA
T000476,Thom Tillis,,117,senate,SSVA
H001042,Mazie K. Hirono,,117,senate,SSVA
S001198,Dan Sullivan,,117,senate,SSVA
M001183,Joe Manchin III,,117,senate,SSVA
B001243,Marsha Blackburn,,117,senate,SSVA
C001096,Kevin Cramer,,117,senate,SSVA
H001076,Margaret Hassan,,117,senate,SSVA
T000278,Tommy Tuberville,,117,senate,SSVA
C001088,Christopher A. Coons,,117,senate,SLET
L000575,James Lankford,,117,senate,SLET
S001194,Brian Schatz,,117,senate,SLET
R000584,Jim Risch,,117,senate,SLET
S001181,Jeanne Shaheen,,117,senate,SLET
F000463,Deb Fischer,,117,senate,SLET
W000805,Mark Warner,,117,senate,SLIN
R000595,Marco Rubio,,117,senate,SLIN
F000062,Dianne Feinstein,,117,senate,SLIN
B001135,Richard M. Burr,,117,senate,SLIN
W000779,Ron Wyden,,117,senate,SLIN
R000584,Jim Risch,,117,senate,SLIN
H001046,Martin Heinrich,,117,senate,SLIN
C001035,Susan Collins,,117,senate,SLIN
K000383,Angus King,,117,senate,SLIN
B000575,Roy Blunt,,117,senate,SLIN
B001267,Michael Bennet,,117,senate,SLIN
C001095,Tom Cotton,,117,senate,SLIN
C001070,Bob Casey,,117,senate,SLIN
C001056,John Cornyn,,117,senate,SLIN
G000555,Kirsten E. Gillibrand,,117,senate,SLIN
S001197,Ben Sasse,,117,senate,SLIN
R000122,Jack Reed,,117,senate,SLIN
M000355,Mitch McConnell,,117,senate,SLIN
S000148,Charles E. Schumer,,117,senate,SLIN
I000024,James M. Inhofe,,117,senate,SLIN
C001070,Bob Casey,,117,senate,SPAG
S001184,Tim Scott,,117,senate,SPAG
G000555,Kirsten E. Gillibrand,,117,senate,SPAG
C001035,Susan Collins,,117,senate,SPAG
B001277,Richard Blumenthal,,117,senate,SPAG
B001135,Richard M. Burr,,117,senate,SPAG
W000817,Elizabeth Warren,,117,senate,SPAG
R000595,Marco Rubio,,117,senate,SPAG
R000608,Jacky Rosen,,117,senate,SPAG
B001310,Mike Braun,,117,senate,SPAG
K000377,Mark Kelly,,117,senate,SPAG
S001217,Rick Scott,,117,senate,SPAG
W000790,Raphael Warnock,,117,senate,SPAG
L000577,Mike Lee,,117,senate,SPAG
F000062,Dianne Feinstein,,117,senate,SCNC
C001056,John Cornyn,,117,senate,SCNC
W000802,Sheldon Whitehouse,,117,senate,SCNC
G000386,Charles E. Grassley,,117,senate,SCNC
R000608,Jacky Rosen,,117,senate,SCNC
R000584,Jim Risch,,117,senate,SCNC
W000437,Roger Wicker,,117,joint,JCSE
C000141,Benjamin L. Cardin,,117,joint,JCSE
B001236,John Boozman,,117,joint,JCSE
W000802,Sheldon Whitehouse,,117,joint,JCSE
S001181,Jeanne Shaheen,,117,joint,JCSE
R000595,Marco Rubio,,117,joint,JCSE
T000476,Thom Tillis,,117,joint,JCSE
K000367,Amy Klobuchar,,117,joint,JSPR
B000575,Roy Blunt,,117,joint,JSPR
W000437,Roger Wicker,,117,joint,JSPR
W000779,Ron Wyden,,117,joint,JSTX
G000386,Charles E. Grassley,,117,joint,JSTX
S000770,Debbie Stabenow,,117,joint,JSTX
C000880,Michael D. Crapo,,117,joint,JSTX
K000367,Amy Klobuchar,,117,joint,JSLC
B000575,Roy Blunt,,117,joint,JSLC
L000174,Patrick J. Leahy,,117,joint,JSLC
S000320,Richard C. Shelby,,117,joint,JSLC
H001046,Martin Heinrich,,117,joint,JSEC
L000577,Mike Lee,,117,joint,JSEC
K000367,Amy Klobuchar,,117,joint,JSEC
C001095,Tom Cotton,,117,joint,JSEC
H001076,Margaret Hassan,,117,joint,JSEC
P000449,Rob Portman,,117,joint,JSEC
K000377,Mark Kelly,,117,joint,JSEC
C001075,Bill Cassidy,,117,joint,JSEC
W000790,Raphael Warnock,,117,joint,JSEC
C001098,Ted Cruz,,117,joint,JSEC
S001213,Bryan Steil,,118,house,HSHA
M001206,Joe Morelle,,118,house,HSHA
L000583,Barry Loudermilk,,118,house,HSHA
S001185,Terri Sewell,,118,house,HSHA
G000568,Morgan Griffith,,118,house,HSHA
K000381,Derek Kilmer,,118,house,HSHA
M001210,Greg Murphy,,118,house,HSHA
T000474,Norma Torres,,118,house,HSHA
B000740,Stephanie Bice,,118,house,HSHA
C001126,Mike Carey,,118,house,HSHA
L000597,Laurel Lee,,118,house,HSHA
D000632,Anthony D'Esposito,,118,house,HSHA
T000467,Glenn Thompson,,118,house,HSAG
S001157,David Scott,,118,house,HSAG
L000491,Frank D. Lucas,,118,house,HSAG
C001059,Jim Costa,,118,house,HSAG
S001189,Austin Scott,,118,house,HSAG
M000312,Jim McGovern,,118,house,HSAG
C001087,Rick Crawford,,118,house,HSAG
A000370,Alma Adams,,118,house,HSAG
D000616,Scott DesJarlais,,118,house,HSAG
S001209,Abigail Spanberger,,118,house,HSAG
L000578,Doug LaMalfa,,118,house,HSAG
H001081,Jahana Hayes,,118,house,HSAG
R000603,David Rouzer,,118,house,HSAG
B001313,Shontel Brown,,118,house,HSAG
K000388,Trent Kelly,,118,house,HSAG
D000629,Sharice Davids,,118,house,HSAG
B001298,Don Bacon,,118,house,HSAG
S001208,Elissa Slotkin,,118,house,HSAG
B001295,Mike Bost,,118,house,HSAG
C001134,Yadira Caraveo,,118,house,HSAG
J000301,Dusty Johnson,,118,house,HSAG
S001226,Andrea Salinas,,118,house,HSAG
B001307,James Baird,,118,house,HSAG
G000600,Marie Gluesenkamp Perez,,118,house,HSAG
M000871,Tracey Mann,,118,house,HSAG
D000230,Donald G. Davis,,118,house,HSAG
F000446,Randy Feenstra,,118,house,HSAG
T000487,Jill Tokuda,,118,house,HSAG
M001211,Mary Miller,,118,house,HSAG
B001315,Nikki Budzinski,,118,house,HSAG
M001212,Barry Moore,,118,house,HSAG
S001225,Eric Sorensen,,118,house,HSAG
C001039,Kat Cammack,,118,house,HSAG
V000136,Gabe Vasquez,,118,house,HSAG
F000475,Brad Finstad,,118,house,HSAG
C001130,Jasmine Crockett,,118,house,HSAG
R000612,John Rose,,118,house,HSAG
J000309,Jonathan Jackson,,118,house,HSAG
J000304,Ronny Jackson,,118,house,HSAG
C001131,Greg Casar,,118,house,HSAG
M001221,Marcus Molinaro,,118,house,HSAG
P000597,Chellie Pingree,,118,house,HSAG
D000594,Mónica De La Cruz,,118,house,HSAG
C001112,Salud Carbajal,,118,house,HSAG
L000600,Nick Langworthy,,118,house,HSAG
C001119,Angie Craig,,118,house,HSAG
D000633,John Duarte,,118,house,HSAG
S001200,Darren Soto,,118,house,HSAG
N000193,Zach Nunn,,118,house,HSAG
B000490,Sanford D. Bishop Jr.,,118,house,HSAG
A000379,Mark Alford,,118,house,HSAG
V000135,Derrick Van Orden,,118,house,HSAG
C001135,Lori Chavez-DeRemer,,118,house,HSAG
M001222,Max Miller,,118,house,HSAG
G000377,Kay Granger,,118,house,HSAP
D000216,Rosa DeLauro,,118,house,HSAP
R000395,Harold Rogers,,118,house,HSAP
H000874,Steny H. Hoyer,,118,house,HSAP
A000055,Robert B. Aderholt,,118,house,HSAP
K000009,Marcy Kaptur,,118,house,HSAP
S001148,Mike Simpson,,118,house,HSAP
B000490,Sanford D. Bishop Jr.,,118,house,HSAP
C001051,John Carter,,118,house,HSAP
L000551,Barbara Lee,,118,house,HSAP
C000059,Ken Calvert,,118,house,HSAP
M001143,Betty McCollum,,118,house,HSAP
C001053,Tom Cole,,118,house,HSAP
R000576,C.A. Dutch Ruppersberger,,118,house,HSAP
D000600,Mario Diaz-Balart,,118,house,HSAP
W000797,Debbie Wasserman Schultz,,118,house,HSAP
W000809,Steve Womack,,118,house,HSAP
C001063,Henry Cuellar,,118,house,HSAP
F000459,Chuck Fleischmann,,118,house,HSAP
P000597,Chellie Pingree,,118,house,HSAP
J000295,Dave Joyce,,118,house,HSAP
Q000023,Mike Quigley,,118,house,HSAP
H001052,Andy Harris,,118,house,HSAP
K000381,Derek Kilmer,,118,house,HSAP
A000369,Mark Amodei,,118,house,HSAP
C001090,Matt Cartwright,,118,house,HSAP
M001188,Grace Meng,,118,house,HSAP
V000129,David Valadao,,118,house,HSAP
P000607,Mark Pocan,,118,house,HSAP
N000189,Dan Newhouse,,118,house,HSAP
A000371,Pete Aguilar,,118,house,HSAP
M001194,John Moolenaar,,118,house,HSAP
F000462,Lois Frankel,,118,house,HSAP
R000609,John Rutherford,,118,house,HSAP
W000822,Bonnie Watson Coleman,,118,house,HSAP
C001118,Ben Cline,,118,house,HSAP
T000474,Norma Torres,,118,house,HSAP
R000610,Guy Reschenthaler,,118,house,HSAP
C001055,Ed Case,,118,house,HSAP
G000061,Mike Garcia,,118,house,HSAP
E000297,Adriano Espaillat,,118,house,HSAP
H001091,Ashley Hinson,,118,house,HSAP
H001090,Josh Harder,,118,house,HSAP
G000594,Tony Gonzales,,118,house,HSAP
W000825,Jennifer Wexton,,118,house,HSAP
L000595,Julia Letlow,,118,house,HSAP
T000483,David Trone,,118,house,HSAP
C001115,Michael Cloud,,118,house,HSAP
U000040,Lauren Underwood,,118,house,HSAP
G000591,Michael Guest,,118,house,HSAP
L000590,Susie Lee,,118,house,HSAP
Z000018,Ryan Zinke,,118,house,HSAP
M001206,Joe Morelle,,118,house,HSAP
C001116,Andrew Clyde,,118,house,HSAP
L000266,Jake LaTurner,,118,house,HSAP
C001054,Jerry Carl,,118,house,HSAP
B000740,Stephanie Bice,,118,house,HSAP
F000472,Scott Franklin,,118,house,HSAP
E000071,Jake Ellzey,,118,house,HSAP
C001133,Juan Ciscomani,,118,house,HSAP
R000575,Mike D. Rogers,,118,house,HSAS
S000510,Adam Smith,,118,house,HSAS
W000795,Joe Wilson,,118,house,HSAS
C001069,Joe Courtney,,118,house,HSAS
T000463,Michael R. Turner,,118,house,HSAS
G000559,John Garamendi,,118,house,HSAS
L000564,Doug Lamborn,,118,house,HSAS
N000188,Donald W. Norcross,,118,house,HSAS
W000804,Robert J. Wittman,,118,house,HSAS
G000574,Ruben Gallego,,118,house,HSAS
S001189,Austin Scott,,118,house,HSAS
M001196,Seth Moulton,,118,house,HSAS
G000546,Sam Graves,,118,house,HSAS
C001112,Salud Carbajal,,118,house,HSAS
S001196,Elise Stefanik,,118,house,HSAS
K000389,Ro Khanna,,118,house,HSAS
D000616,Scott DesJarlais,,118,house,HSAS
K000375,Bill Keating,,118,house,HSAS
K000388,Trent Kelly,,118,house,HSAS
K000394,Andy Kim,,118,house,HSAS
G000579,Mike Gallagher,,118,house,HSAS
H001085,Chrissy Houlahan,,118,house,HSAS
G000578,Matt Gaetz,,118,house,HSAS
S001208,Elissa Slotkin,,118,house,HSAS
B001298,Don Bacon,,118,house,HSAS
S001207,Mikie Sherrill,,118,house,HSAS
B001299,Jim Banks,,118,house,HSAS
E000299,Veronica Escobar,,118,house,HSAS
B001301,Jack Bergman,,118,house,HSAS
G000592,Jared Golden,,118,house,HSAS
W000823,Michael Waltz,,118,house,HSAS
J000305,Sara Jacobs,,118,house,HSAS
J000299,Mike Johnson,,118,house,HSAS
S001159,Marilyn Strickland,,118,house,HSAS
M001136,Lisa McClain,,118,house,HSAS
R000579,Patrick Ryan,,118,house,HSAS
J000304,Ronny Jackson,,118,house,HSAS
J000308,Jeffrey Jackson,,118,house,HSAS
F000246,Pat Fallon,,118,house,HSAS
V000136,Gabe Vasquez,,118,house,HSAS
G000593,Carlos Giménez,,118,house,HSAS
D000530,Chris Deluzio,,118,house,HSAS
M000194,Nancy Mace,,118,house,HSAS
T000487,Jill Tokuda,,118,house,HSAS
F000475,Brad Finstad,,118,house,HSAS
D000230,Donald G. Davis,,118,house,HSAS
S001220,Dale Strong,,118,house,HSAS
M001227,Jennifer McClellan,,118,house,HSAS
L000603,Morgan Luttrell,,118,house,HSAS
S001185,Terri Sewell,,118,house,HSAS
K000399,Jennifer Kiggans,,118,house,HSAS
H001066,Steven Horsford,,118,house,HSAS
L000598,Nick LaLota,,118,house,HSAS
P000613,Jimmy Panetta,,118,house,HSAS
M001219,Jim Moylan,,118,house,HSAS
V000131,Marc Veasey,,118,house,HSAS
A000379,Mark Alford,,118,house,HSAS
M001216,Cory Mills,,118,house,HSAS
M001218,Rich McCormick,,118,house,HSAS
F000450,Virginia Foxx,,118,house,HSED
S000185,Robert C. Scott,,118,house,HSED
W000795,Joe Wilson,,118,house,HSED
G000551,Raúl M. Grijalva,,118,house,HSED
T000467,Glenn Thompson,,118,house,HSED
C001069,Joe Courtney,,118,house,HSED
W000798,Tim Walberg,,118,house,HSED
S001177,Gregorio Kilili Camacho Sablan,,118,house,HSED
G000576,Glenn Grothman,,118,house,HSED
